"month","day","year","13055040","13085040","Monteria"
"11","10","2012",NA,0,0
"11","11","2012",0,0.3,3.2
"11","12","2012",0,0,0
"11","13","2012",0,0,0
"11","14","2012",NA,0,0
"11","15","2012",0,0,0
"11","16","2012",0.6,0,0
"11","17","2012",NA,86.4,0
"11","18","2012",NA,2,4.2
"11","19","2012",NA,0.8,0
"11","20","2012",NA,0,0
"11","21","2012",8.9,0,2.6
"11","22","2012",NA,0,0
"11","23","2012",NA,2.4,0
"11","24","2012",NA,0.1,0.4
"11","25","2012",NA,0,0.2
"11","26","2012",22.7,1.8,1.8
"11","27","2012",0.2,0,0
"11","28","2012",NA,0,0
"11","29","2012",NA,0,0
"11","30","2012",0,0,0
"12","01","2012",0.3,0,0.2
"12","02","2012",0,0,0
"12","03","2012",0,0,0
"12","04","2012",0,0,0
"12","05","2012",0,0,0
"12","06","2012",0,0,0
"12","07","2012",NA,0,0
"12","08","2012",1.5,0,13.2
"12","09","2012",0,0,0.2
"12","10","2012",NA,0,0
"12","11","2012",0,0,0
"12","12","2012",3.6,9.8,1.6
"12","13","2012",NA,2.3,12
"12","14","2012",NA,0,0
"12","15","2012",7.1,0,0.6
"12","16","2012",0,0,0
"12","17","2012",NA,0,0
"12","18","2012",NA,0,0
"12","19","2012",NA,0,0
"12","20","2012",NA,0,0
"12","21","2012",0.2,10.6,0
"12","22","2012",0,0,2.2
"12","23","2012",0,0,0
"12","24","2012",0.2,2.2,0.2
"12","25","2012",NA,6.6,2
"12","26","2012",0,0,0
"12","27","2012",0.1,0,0
"12","28","2012",0,0,0
"12","29","2012",0,0,0
"12","30","2012",NA,0,0
"12","31","2012",0,0,0
"01","01","2013",0,0,0
"01","02","2013",0,0,0
"01","03","2013",NA,0,0
"01","04","2013",NA,0,0
"01","05","2013",0,0,0
"01","06","2013",0,0,0
"01","07","2013",0,0,0.2
"01","08","2013",0,0,0
"01","09","2013",0,0,0.2
"01","10","2013",0,0,0
"01","11","2013",0,0,0
"01","12","2013",0,0,0
"01","13","2013",0,0,0
"01","14","2013",0,0,0
"01","15","2013",NA,0,0
"01","16","2013",NA,0,0
"01","17","2013",NA,0,0
"01","18","2013",NA,0,0
"01","19","2013",0,0,0
"01","20","2013",0,0,0
"01","21","2013",NA,0,0
"01","22","2013",NA,0,0
"01","23","2013",0,0,0
"01","24","2013",0,0,0
"01","25","2013",0,0,0
"01","26","2013",NA,0,0
"01","27","2013",NA,0,0
"01","28","2013",0,0,0
"01","29","2013",NA,0,0
"01","30","2013",0,0,0
"01","31","2013",0,0,0
"02","01","2013",0,0.1,0
"02","02","2013",0.9,0.5,0
"02","03","2013",NA,44.3,57.2
"02","04","2013",0,0,0.2
"02","05","2013",NA,6.2,0.4
"02","06","2013",0,0,0
"02","07","2013",0,0,0
"02","08","2013",0,0,0
"02","09","2013",0,0,0
"02","10","2013",0,0,0
"02","11","2013",0,0.1,0
"02","12","2013",0,0,0
"02","13","2013",0,0,0
"02","14","2013",0,0,0
"02","15","2013",0,0,0
"02","16","2013",0,0,0
"02","17","2013",0,0,0
"02","18","2013",0,0,0
"02","19","2013",0,0,0
"02","20","2013",0,0,0
"02","21","2013",0,0,0
"02","22","2013",0,0,0
"02","23","2013",0,0,0
"02","24","2013",0,0,0
"02","25","2013",0,0,0
"02","26","2013",0,0,0
"02","27","2013",0,0,0
"02","28","2013",0.9,0,0
"03","01","2013",0,0,0
"03","02","2013",0,0,0
"03","03","2013",0.4,0,0.4
"03","04","2013",0,0,0
"03","05","2013",0,0,0
"03","06","2013",0,0.9,1
"03","07","2013",0,0,0.4
"03","08","2013",0,0,0
"03","09","2013",0,0,0
"03","10","2013",0,0,0
"03","11","2013",7.3,28.3,10.8
"03","12","2013",0.6,2,1.2
"03","13","2013",0,12.7,0
"03","14","2013",0,0,0
"03","15","2013",3.2,0,0
"03","16","2013",0.9,0.2,0
"03","17","2013",0,0,0
"03","18","2013",0,0,0
"03","19","2013",0,0,0
"03","20","2013",0,0,0
"03","21","2013",0,0,0
"03","22","2013",0,0,0
"03","23","2013",0,0,0
"03","24","2013",0,0,0
"03","25","2013",0,0.2,0
"03","26","2013",0,1.6,0.2
"03","27","2013",0.4,2.1,2.6
"03","28","2013",0.9,0.1,17
"03","29","2013",0,0,0
"03","30","2013",0,0,0
"03","31","2013",0,0,0
"04","01","2013",0,0,0
"04","02","2013",0.4,0.4,5.8
"04","03","2013",0.1,0,0
"04","04","2013",0,0,2.4
"04","05","2013",0,0,0.2
"04","06","2013",0,0.2,0
"04","07","2013",0,0,0
"04","08","2013",0,0,0
"04","09","2013",0,0,0
"04","10","2013",0,0,0
"04","11","2013",0,0,0
"04","12","2013",0,0,0
"04","13","2013",NA,0,0
"04","14","2013",NA,0,0
"04","15","2013",NA,0,0
"04","16","2013",33.1,0,0
"04","17","2013",0.1,0,0
"04","18","2013",28.5,43.8,1.8
"04","19","2013",38.5,8.9,46.8
"04","20","2013",1.8,5.3,2.2
"04","21","2013",0.1,0,0
"04","22","2013",0,0,0
"04","23","2013",0,0,0
"04","24","2013",0,0,0
"04","25","2013",0,11.9,0
"04","26","2013",12.5,0,54.6
"04","27","2013",0,0,0
"04","28","2013",0,0,0
"04","29","2013",0.1,0.1,0
"04","30","2013",0,0,1.8
"05","01","2013",13.1,2.7,0
"05","02","2013",46.1,38.6,55.4
"05","03","2013",17.2,60.4,19.8
"05","04","2013",0,2.8,0
"05","05","2013",0,0,0.4
"05","06","2013",21.6,0,0.6
"05","07","2013",0.1,0,0
"05","08","2013",0.9,0,0
"05","09","2013",NA,16.7,21.6
"05","10","2013",4,3,2.4
"05","11","2013",0,0,0
"05","12","2013",0,0,0
"05","13","2013",0,0,0
"05","14","2013",0.1,1.2,0.8
"05","15","2013",0,0.1,0.2
"05","16","2013",0,0,0
"05","17","2013",0,0,0
"05","18","2013",10.7,16.6,0.4
"05","19","2013",1,1,0.4
"05","20","2013",11.9,5.9,9.6
"05","21","2013",3.9,3,3.2
"05","22","2013",NA,3.4,6.8
"05","23","2013",0.1,2,0.8
"05","24","2013",0,0,0.2
"05","25","2013",0,0,0
"05","26","2013",0,2.6,0
"05","27","2013",1.9,1.2,2.8
"05","28","2013",0.1,3,0.8
"05","29","2013",1.2,0.7,2
"05","30","2013",1.9,3.2,2.4
"05","31","2013",1.4,3.3,2.6
"06","01","2013",0,0,0
"06","02","2013",0,8.6,0
"06","03","2013",10.1,1.2,23.8
"06","04","2013",0,99.8,0.2
"06","05","2013",2.7,3.3,44.8
"06","06","2013",22.6,35.7,22.6
"06","07","2013",0,0,3.8
"06","08","2013",1.1,1,0.6
"06","09","2013",0,0.6,0.8
"06","10","2013",0.5,0,0.8
"06","11","2013",57.7,2.2,0.4
"06","12","2013",0,0.3,0.6
"06","13","2013",0,0,0.4
"06","14","2013",8.9,12.8,0.4
"06","15","2013",4.1,0.5,0.6
"06","16","2013",0,0,0.4
"06","17","2013",0,0,0.4
"06","18","2013",0,0.4,0.4
"06","19","2013",1.5,0,0.4
"06","20","2013",0.7,0,0.6
"06","21","2013",0,0,0.8
"06","22","2013",0.5,0,0.8
"06","23","2013",0,9.9,0.8
"06","24","2013",18.1,6.1,24
"06","25","2013",3.8,1.6,0
"06","26","2013",0,0,0
"06","27","2013",72.9,36.1,31.6
"06","28","2013",65.8,2.1,0
"06","29","2013",0,1.3,0.4
"06","30","2013",0.2,0,1.4
"07","01","2013",1.7,7.2,5.6
"07","02","2013",0.2,0,0
"07","03","2013",0,0,0
"07","04","2013",12.9,8,0
"07","05","2013",0.3,0,0
"07","06","2013",0,0,0
"07","07","2013",0.6,0.8,0.6
"07","08","2013",0,0,0
"07","09","2013",11.4,25,27.8
"07","10","2013",1.1,2,1.8
"07","11","2013",1.9,0,0
"07","12","2013",0,0,0
"07","13","2013",0.3,0,0
"07","14","2013",0,0,0
"07","15","2013",0,0,0
"07","16","2013",0,8.5,0.8
"07","17","2013",16.1,0,0
"07","18","2013",0,6.7,9.2
"07","19","2013",12.2,0,0
"07","20","2013",0,0,0
"07","21","2013",0.5,4.9,5
"07","22","2013",2.9,0,0
"07","23","2013",0,0,0
"07","24","2013",0,0,0
"07","25","2013",0,28.2,24
"07","26","2013",6.7,6,6.6
"07","27","2013",4.9,0,0
"07","28","2013",0,5.4,4.8
"07","29","2013",11.2,20.2,0.4
"07","30","2013",24.5,0.6,8.6
"07","31","2013",0.1,3.8,0
"08","01","2013",0,0.2,0
"08","02","2013",0,0,0
"08","03","2013",0,2,4.6
"08","04","2013",0.6,0,0
"08","05","2013",0.1,0,0
"08","06","2013",0,0,2.8
"08","07","2013",39.4,43.9,4.6
"08","08","2013",14,0.2,0
"08","09","2013",0,0,2.8
"08","10","2013",2.6,10.2,5.2
"08","11","2013",3.4,0.6,0
"08","12","2013",0,0,0.2
"08","13","2013",0,0,0
"08","14","2013",NA,0,0
"08","15","2013",NA,3.2,1.4
"08","16","2013",0,0,0.2
"08","17","2013",0.6,0,0
"08","18","2013",0,0,1.2
"08","19","2013",7.9,17.4,0
"08","20","2013",0,0,13
"08","21","2013",NA,12.5,0.2
"08","22","2013",NA,0,0
"08","23","2013",5.9,0,0
"08","24","2013",0,0,0
"08","25","2013",0,1,27.8
"08","26","2013",1,28.3,2.4
"08","27","2013",10.9,0.4,0
"08","28","2013",0,18.8,25.2
"08","29","2013",21.8,6.3,0
"08","30","2013",3.8,0,4.8
"08","31","2013",0.1,29.5,6.2
"09","01","2013",9.2,0.9,0
"09","02","2013",0.1,2.6,9.4
"09","03","2013",3.4,5.8,0
"09","04","2013",0.8,0,0
"09","05","2013",13.3,0,10.8
"09","06","2013",9,20.6,0
"09","07","2013",0,0,1.4
"09","08","2013",0.1,1,2.6
"09","09","2013",NA,1.8,0
"09","10","2013",NA,0,0
"09","11","2013",NA,0,0.8
"09","12","2013",NA,1.2,0.4
"09","13","2013",NA,4.1,3.4
"09","14","2013",NA,2,7.6
"09","15","2013",NA,1.6,0
"09","16","2013",NA,0,0.6
"09","17","2013",NA,0.8,0
"09","18","2013",NA,0,0
"09","19","2013",NA,0,0
"09","20","2013",0,0,0
"09","21","2013",0,0,0
"09","22","2013",0,0,0.4
"09","23","2013",0,1.2,0
"09","24","2013",0.9,0,0
"09","25","2013",0.3,0,34.4
"09","26","2013",34.8,64.6,0
"09","27","2013",0,0,0
"09","28","2013",0,0,18.2
"09","29","2013",1.4,0,0
"09","30","2013",NA,0.6,0
"10","01","2013",0,0,3.4
"10","02","2013",NA,0,3.2
"10","03","2013",15.3,0,0.2
"10","04","2013",NA,6.3,0
"10","05","2013",NA,0,1.2
"10","06","2013",NA,0,0
"10","07","2013",0.9,1.2,0
"10","08","2013",NA,0,0
"10","09","2013",NA,0.4,14.2
"10","10","2013",0,19.6,0
"10","11","2013",3.7,0.5,18.2
"10","12","2013",11.2,21.5,0
"10","13","2013",0,0,0
"10","14","2013",0,0,0.2
"10","15","2013",NA,2.5,0
"10","16","2013",0.3,0,0
"10","17","2013",1.2,0,0
"10","18","2013",0.4,0,0
"10","19","2013",7.6,0,2.6
"10","20","2013",0.8,4.5,0
"10","21","2013",1,2.4,0
"10","22","2013",0,0.1,0.4
"10","23","2013",0,0,0
"10","24","2013",45.3,0.5,1
